turn_id,source_stable_id,source_file,source_row_number,parliament_document_id,parliament_number,document_type,title,turn_index,speaker_candidate,speaker_member_id,speaker_identity_status,speaker_resolution_confidence,speech_text,source_selector,confidence,method,review_status,release_status,source_hash,validation_hash,notes,review_reason
nzhc-speech-turn-952f65ebeb601052,49HansD_20110215,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8156,49HansD_20110215,49,Hansard - daily,"Volume 670, Week 65 - Tuesday, 15 February 2011",1,Minister of Transport,,unresolved,none,I move,49HansD_20110215#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,8b3baf40cb48b9c07213572ffd54d8d95b36320dd7f45a72b0c5c11c4b8b8d4c,f8d25e2fd5dc550846e77e8e6d7beba542e181b271f001fbdc7566be10b2fcbd,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-16fd3c77cfd6738f,49HansS_20110215_00001162,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8157,49HansS_20110215_00001162,49,Hansard - speech,"Carter, David: Road User Charges Bill — First Reading",1,Minister of Transport,,unresolved,none,I move,49HansS_20110215_00001162#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,703a3bf0e5fbde22db616774c2d185e316c84c26b7b012a8a7588a0c56035adf,ccb5a7b9b14ee18a3cb6f1abfb13f71f45ae3397e770051d2794667fb5793e45,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-ea2336643e936712,49HansD_20110215_00000981,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8181,49HansD_20110215_00000981,49,Hansard - debate,Road User Charges Bill — First Reading,1,Minister of Transport,,unresolved,none,I move,49HansD_20110215_00000981#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b59965058a01188e67d5daa7b65fe29d6b2fcc78899d1c89e9d15d9434e6f577,b7b7b5111726a7d0659a344a8a8a08945907c4062369bcf601e0964d8d8f0ede,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-604c99caf1e5f1a5,49HansS_20110208_00000493,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8449,49HansS_20110208_00000493,49,Hansard - speech,"Flavell, Te Ururoa: Debate on Prime Minister’s Statement",1,A Fair Go for all Children,,unresolved,none,Actions to address child poverty in New Zealand,49HansS_20110208_00000493#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,dc7c9207743caf163d5bc620733fd74ea9d8ec97afee26dccea36e49022720ec,44b3dc3580811ff3b0f7b2096a89c47b87a8ec94e0b2b283eb5d980527744893,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-6ffa981ec96c17a0,49HansS_20110208_00000137,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8466,49HansS_20110208_00000137,49,Hansard - speech,"Jones, Shane: Debate on Prime Minister’s Statement",1,Tamariki Maori,,unresolved,none,A Maori view of children’s rights,49HansS_20110208_00000137#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c5a72f90f34b649b2f1e74ff25bb7023250000543cafd40f542968811580405b,2547f51f4d1fa4189e327beb27a478c296c5484fc2820df6c85cd99d65b03aab,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-9d9a0da92b38ac60,49HansD_20110208_00000001,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8474,49HansD_20110208_00000001,49,Hansard - debate,Debate on Prime Minister’s Statement,1,Tamariki Maori,,unresolved,none,A Maori view of children’s rights,49HansD_20110208_00000001#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,dfdc26c94bc9065e767807163553b222c756f6f18b6582350a9c8d5b3ad2f175,fd02dc633507d91e61d445639c97afa4002a4ce52b9bb2356a11a0588f29e06e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bcbcd6d3f3d1fe5b,49HansD_20110208_00000001,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8474,49HansD_20110208_00000001,49,Hansard - debate,Debate on Prime Minister’s Statement,2,A Fair Go for all Children,,unresolved,none,Actions to address child poverty in New Zealand,49HansD_20110208_00000001#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,3be00d332e14adc60ce1c86ae26fb56d17a0b1325d6e237c88d8aeb956ce0086,123cdd4f5e998b02e3ca7a7d35d168146eaba817c1e0db9f48bdc6a8d426629d,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-64ceb6c7730d3220,49HansD_20110208,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8479,49HansD_20110208,49,Hansard - daily,"Volume 670, Week 64 - Tuesday, 8 February 2011",1,Tamariki Maori,,unresolved,none,A Maori view of children’s rights,49HansD_20110208#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c8bd33c3c57eb4220ae09c8bcd1712f1afa7a41f10b3f05ec8dd6649fe528398,948496edc7016f30fd80cf334d6476b8c94d959f8344ffb81172e3c8c1c82483,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-37e057e09145b47a,49HansD_20110208,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,8479,49HansD_20110208,49,Hansard - daily,"Volume 670, Week 64 - Tuesday, 8 February 2011",2,A Fair Go for all Children,,unresolved,none,Actions to address child poverty in New Zealand,49HansD_20110208#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b4cc2dca5e5aeca7f354f2094d62c6238496f6f8fce19f1c516ab75dc29aa512,89d0ccf8d9ee3d31d0f179e270c3daed5eab8b6f444fb74b72f535a407667cbe,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a7e63177fe0fa449,49HansS_20101124_00000846,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,9757,49HansS_20101124_00000846,49,Hansard - speech,"Power, Simon: Subordinate Legislation (Confirmation and Validation) Bill (No 2) — Second Reading, Third Reading",1,Leader of the House,,unresolved,none,I move,49HansS_20101124_00000846#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,4a31e483af2f47ac7fec763d20bd69f189f2b54c2f6e11115df6ef02040ac080,15aea25f49ba9be5d6ccd0eec7948bdabc23ef1ef8dc88d182953a6e421b68ca,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-14e3f92e90311f0e,49HansD_20101124_00000811,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,9764,49HansD_20101124_00000811,49,Hansard - debate,"Subordinate Legislation (Confirmation and Validation) Bill (No 2) — Second Reading, Third Reading",1,Leader of the House,,unresolved,none,I move,49HansD_20101124_00000811#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,9b3e55479623952a37afc4b5cdca5075da9d2c428a3a33fba133bd3d3b739c20,bf26ab0326fb377b895533cff716a4bbab34d032b0bbae399a6fb1bd89102f0c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-86ba187be693d687,49HansD_20101124,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,9767,49HansD_20101124,49,Hansard - daily,"Volume 669, Week 61 - Wednesday, 24 November 2010",1,Leader of the House,,unresolved,none,I move,49HansD_20101124#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,1ed402ac9fa7de96fe0b2c7e71902513a874f641f7a0868464763bfee8afa45e,ba06e4d3fb8411a947310694a13202292cd448a4bf2b48acefeda0edc1dc816f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-99136072fde3c3c9,49HansS_20101028_00000304,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,10612,49HansS_20101028_00000304,49,Hansard - question,"Hughes, Darren: Questions for Oral Answer — Questions to Ministers",1,Safer Journeys,,unresolved,none,discussion document,49HansS_20101028_00000304#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,f87da5e808002facde84a5def89dbbd99ab478794bb43461b142103dadd773ec,b6c83a07c7fcab26a6a59e0de01d9c3ac73b027d003b44cabea92e00d86530ea,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-fd7668af069493e0,49HansD_20101028_00000025,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,10616,49HansD_20101028_00000025,49,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Safer Journeys,,unresolved,none,discussion document,49HansD_20101028_00000025#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b67dfe8b42926feb3a75cd8e13936979890a0af963bb2266a5e5db80a5b1312f,5dc3cffb3c4708da7bcca080840fccac56e88d22e119ab3bc9b8b8eef03b4eb5,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-309d098aa8f03a95,49HansD_20101028,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,10620,49HansD_20101028,49,Hansard - daily,"Volume 668, Week 58 - Thursday, 28 October 2010",1,Safer Journeys,,unresolved,none,discussion document,49HansD_20101028#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,e89ceb554cdaa690a53ab73736e1d8e166e47f3b1a49da04e032fc5ae3f65857,85437ea03807788f0bc0e2b3db9606757099d5b6c3dd2105ea2e0a03270c4982,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-ee540eb30fea58cc,49HansS_20101013_00001109,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,10737,49HansS_20101013_00001109,49,Hansard - speech,"Carter, John: Subordinate Legislation (Confirmation and Validation) Bill (No 2) — First Reading",1,Leader of the House,,unresolved,none,I move,49HansS_20101013_00001109#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,ec2138140ece655482a70ab14e26184a680bea72aeaee8a3afa8c2af745a8808,0de0f9b7f878a553bca9b9677a22819ef08776a0f94d55d50d8650bd6e216812,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-5644d1752883fc8f,49HansD_20101013_00001059,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,10789,49HansD_20101013_00001059,49,Hansard - debate,Subordinate Legislation (Confirmation and Validation) Bill (No 2) — First Reading,1,Leader of the House,,unresolved,none,I move,49HansD_20101013_00001059#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,4f139c2643db126c61d7e16fe9b8a1d1abf26bd16812fc88611616cdd515ec2b,f8a01da88d44f466c26648ea0cfe0dc042158ca3cedc60dd8c7fa94a53ded778,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-5aba00ebd125b61b,49HansD_20101013,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,10792,49HansD_20101013,49,Hansard - daily,"Volume 667, Week 56 - Wednesday, 13 October 2010",1,Leader of the House,,unresolved,none,I move,49HansD_20101013#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,a173cbc0f9ff39e35a1a7b05f3efd3a7d0ae044d45d6a11136588b31d4943331,8bf72642246093386ebcff0824ddf850a80c0bb441607af95514869a385210e3,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-5eb985583710a880,49HansS_20101118_00001534,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,11187,49HansS_20101118_00001534,49,Hansard - speech,"Carter, John: Education Amendment Bill (No 2) — Second Reading",1,Minister of Education,,unresolved,none,I move,49HansS_20101118_00001534#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5b6c5f249c4508885cb6422cb94497ef1fdb5b10cbb71df1fac6380b7f4effa0,3781e2ade6c97cc3756d1456fea8ee8d22cd5aa89377b5967be2fb28739d1d19,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-4666abe1dc34ee83,49HansD_20101118_00001527,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,11302,49HansD_20101118_00001527,49,Hansard - debate,Education Amendment Bill (No 2) — Second Reading,1,Minister of Education,,unresolved,none,I move,49HansD_20101118_00001527#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c45abd5c0535b0090d9603dde53d2c2366cea61d55c3358fe0a4b5006301bbf5,a35410808f4711938111ee6a2be74c11ffb0200b8da3e301b84d92395fdc7a37,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-d2e0c7fe792c36ef,49HansD_20101118,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,11306,49HansD_20101118,49,Hansard - daily,"Volume 660, Week 60 - Tuesday, 16 November 2010(continued on Thursday, 18 November 2010)",1,Minister of Education,,unresolved,none,I move,49HansD_20101118#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,fd98373857ad882380b39730b5b00a30e34a508b94096e1877a8421bb371bc3f,0afa4a1dbcb679bde9877fad12a8817024d072babb10622c92f854a6ee17e9ed,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-0c9c180e141da4d3,49HansS_20101109_00000601,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,11452,49HansS_20101109_00000601,49,Hansard - question,"Hide, Rodney: Questions for Oral Answer — Questions to Ministers",1,Attorney-General,,unresolved,none,Yes the Marine and Coastal Area (Takutai Moana) Bill provides for customary title to be recognised either by a recognition order of the High Court or by agreement with the Crown after the agreement is given effect by an Order in Council. In respect of the second element of the member’s question any part of the marine and coastal area that was part of a private title could not be subject to an application.,49HansS_20101109_00000601#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,33c735268871222756255974646b8fe0ff3c96d6a440a06cc2706cafacddc38b,57e159dd81e51b1d1a09f5b3667d3e6429d9f17e70eb56dddb25d95b9c82706d,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-da004ca439de2984,49HansD_20101109,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,11484,49HansD_20101109,49,Hansard - daily,"Volume 668, Week 59 - Tuesday, 9 November 2010",1,Attorney-General,,unresolved,none,Yes the Marine and Coastal Area (Takutai Moana) Bill provides for customary title to be recognised either by a recognition order of the High Court or by agreement with the Crown after the agreement is given effect by an Order in Council. In respect of the second element of the member’s question any part of the marine and coastal area that was part of a private title could not be subject to an application.,49HansD_20101109#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5e89de59f88f1045050685550b4738dfa7fc7eeb63d21c16b9d84d546fc95a85,adc0e6374b573fa2e205289d255b316356e239677588f32ff950cab6a0c10f06,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
